timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684426683446,730,T01_Create_User,201,Created,Thread Group 1-1,text,true,,714,216,1,1,https://reqres.in/api/users,728,0,285
1684426684236,345,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,695,225,2,2,https://reqres.in/api/users/20,345,0,0
1684426684582,326,T01_Create_User,201,Created,Thread Group 1-1,text,true,,711,216,2,2,https://reqres.in/api/users,326,0,0
1684426685373,523,T01_Create_User,201,Created,Thread Group 1-3,text,true,,713,216,3,3,https://reqres.in/api/users,523,0,161
1684426684360,522,T01_Create_User,201,Created,Thread Group 1-2,text,true,,719,216,2,2,https://reqres.in/api/users,522,0,149
1684426685890,323,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,697,226,3,3,https://reqres.in/api/users/438,323,0,0
1684426685920,330,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,701,226,3,3,https://reqres.in/api/users/428,329,0,0
1684426685907,388,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,695,226,3,3,https://reqres.in/api/users/233,388,0,0
1684426686296,322,T01_Create_User,201,Created,Thread Group 1-3,text,true,,712,216,4,4,https://reqres.in/api/users,322,0,0
1684426686251,341,T01_Create_User,201,Created,Thread Group 1-2,text,true,,714,216,4,4,https://reqres.in/api/users,341,0,0
1684426686363,534,T01_Create_User,201,Created,Thread Group 1-4,text,true,,705,216,4,4,https://reqres.in/api/users,534,0,150
1684426686214,327,T01_Create_User,201,Created,Thread Group 1-1,text,true,,713,216,4,4,https://reqres.in/api/users,327,0,0
1684426687588,367,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,695,226,5,5,https://reqres.in/api/users/899,367,0,0
1684426687569,386,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,695,226,5,5,https://reqres.in/api/users/808,386,0,0
1684426687567,388,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,699,225,5,5,https://reqres.in/api/users/38,388,0,0
1684426687567,388,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,701,225,5,5,https://reqres.in/api/users/60,388,0,0
1684426687357,598,T01_Create_User,201,Created,Thread Group 1-5,text,true,,711,216,5,5,https://reqres.in/api/users,598,0,164
1684426688090,326,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,697,226,6,6,https://reqres.in/api/users/669,326,0,0
1684426687957,325,T01_Create_User,201,Created,Thread Group 1-4,text,true,,711,216,5,5,https://reqres.in/api/users,325,0,0
1684426688417,322,T01_Create_User,201,Created,Thread Group 1-5,text,true,,717,216,6,6,https://reqres.in/api/users,322,0,0
1684426687957,325,T01_Create_User,201,Created,Thread Group 1-3,text,true,,713,216,5,5,https://reqres.in/api/users,325,0,0
1684426687957,325,T01_Create_User,201,Created,Thread Group 1-2,text,true,,713,216,5,5,https://reqres.in/api/users,325,0,0
1684426688358,484,T01_Create_User,201,Created,Thread Group 1-6,text,true,,709,216,6,6,https://reqres.in/api/users,484,0,159
1684426687957,313,T01_Create_User,201,Created,Thread Group 1-1,text,true,,709,216,5,5,https://reqres.in/api/users,313,0,0
1684426688849,334,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,697,226,6,6,https://reqres.in/api/users/981,334,0,0
1684426688839,344,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,695,226,6,6,https://reqres.in/api/users/540,344,0,0
1684426688839,345,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,695,226,6,6,https://reqres.in/api/users/187,345,0,0
1684426688839,345,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,691,226,6,6,https://reqres.in/api/users/568,344,0,0
1684426688839,345,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,695,226,6,6,https://reqres.in/api/users/234,344,0,0
1684426688858,328,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,691,226,6,6,https://reqres.in/api/users/827,328,0,0
1684426689187,326,T01_Create_User,201,Created,Thread Group 1-1,text,true,,717,216,7,7,https://reqres.in/api/users,326,0,0
1684426689184,325,T01_Create_User,201,Created,Thread Group 1-3,text,true,,713,216,7,7,https://reqres.in/api/users,325,0,0
1684426689184,325,T01_Create_User,201,Created,Thread Group 1-2,text,true,,711,216,7,7,https://reqres.in/api/users,325,0,0
1684426689184,322,T01_Create_User,201,Created,Thread Group 1-4,text,true,,709,216,7,7,https://reqres.in/api/users,322,0,0
1684426689184,322,T01_Create_User,201,Created,Thread Group 1-5,text,true,,706,216,7,7,https://reqres.in/api/users,322,0,0
1684426689184,325,T01_Create_User,201,Created,Thread Group 1-6,text,true,,715,216,7,7,https://reqres.in/api/users,325,0,0
1684426689520,320,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,691,226,7,7,https://reqres.in/api/users/601,320,0,0
1684426689520,329,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,695,226,7,7,https://reqres.in/api/users/790,329,0,0
1684426689520,334,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,693,226,7,7,https://reqres.in/api/users/542,334,0,0
1684426689636,320,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,701,226,7,7,https://reqres.in/api/users/588,320,0,0
1684426689636,326,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,695,226,7,7,https://reqres.in/api/users/733,326,0,0
1684426689636,326,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,705,225,7,7,https://reqres.in/api/users/22,326,0,0
1684426689353,490,T01_Create_User,201,Created,Thread Group 1-7,text,true,,713,216,7,7,https://reqres.in/api/users,490,0,160
1684426689851,316,T01_Create_User,201,Created,Thread Group 1-1,text,true,,713,216,7,7,https://reqres.in/api/users,316,0,0
1684426689963,324,T01_Create_User,201,Created,Thread Group 1-6,text,true,,713,216,7,7,https://reqres.in/api/users,324,0,0
1684426689957,316,T01_Create_User,201,Created,Thread Group 1-4,text,true,,711,216,7,7,https://reqres.in/api/users,316,0,0
1684426689963,324,T01_Create_User,201,Created,Thread Group 1-5,text,true,,711,216,7,7,https://reqres.in/api/users,324,0,0
1684426689854,322,T01_Create_User,201,Created,Thread Group 1-2,text,true,,712,216,7,7,https://reqres.in/api/users,322,0,0
1684426689992,335,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,701,226,7,7,https://reqres.in/api/users/775,335,0,0
1684426689842,318,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,7,7,https://reqres.in/api/users,318,0,0
1684426690171,328,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,699,226,8,8,https://reqres.in/api/users/662,328,0,0
1684426690299,307,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,695,226,8,8,https://reqres.in/api/users/502,307,0,0
1684426690298,313,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,695,226,8,8,https://reqres.in/api/users/773,313,0,0
1684426690299,322,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,707,226,8,8,https://reqres.in/api/users/413,322,0,0
1684426690299,324,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,693,225,8,8,https://reqres.in/api/users/71,324,0,0
1684426690336,431,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,695,226,8,8,https://reqres.in/api/users/561,431,0,0
1684426690768,329,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,8,8,https://reqres.in/api/users,329,0,0
1684426690500,314,T01_Create_User,201,Created,Thread Group 1-1,text,true,,711,216,8,8,https://reqres.in/api/users,314,0,0
1684426690622,325,T01_Create_User,201,Created,Thread Group 1-4,text,true,,717,216,8,8,https://reqres.in/api/users,325,0,0
1684426690607,324,T01_Create_User,201,Created,Thread Group 1-5,text,true,,710,216,8,8,https://reqres.in/api/users,324,0,0
1684426690624,323,T01_Create_User,201,Created,Thread Group 1-2,text,true,,711,216,8,8,https://reqres.in/api/users,323,0,0
1684426690345,478,T01_Create_User,201,Created,Thread Group 1-8,text,true,,709,216,8,8,https://reqres.in/api/users,478,0,155
1684426690612,316,T01_Create_User,201,Created,Thread Group 1-6,text,true,,713,216,8,8,https://reqres.in/api/users,316,0,0
1684426690328,313,T01_Create_User,201,Created,Thread Group 1-7,text,true,,713,216,8,8,https://reqres.in/api/users,312,0,0
1684426691352,315,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,693,226,9,9,https://reqres.in/api/users/457,315,0,0
1684426691352,323,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,701,226,9,9,https://reqres.in/api/users/747,323,0,0
1684426691352,323,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,693,226,9,9,https://reqres.in/api/users/129,323,0,0
1684426691353,326,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,697,226,9,9,https://reqres.in/api/users/619,326,0,0
1684426691352,330,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,695,226,9,9,https://reqres.in/api/users/793,330,0,0
1684426691356,329,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,701,226,9,9,https://reqres.in/api/users/965,329,0,0
1684426691352,338,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,695,225,9,9,https://reqres.in/api/users/76,338,0,0
1684426691391,308,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,697,226,9,9,https://reqres.in/api/users/218,308,0,0
1684426691676,327,T01_Create_User,201,Created,Thread Group 1-4,text,true,,711,216,9,9,https://reqres.in/api/users,327,0,0
1684426691680,328,T01_Create_User,201,Created,Thread Group 1-8,text,true,,713,216,9,9,https://reqres.in/api/users,328,0,0
1684426691676,310,T01_Create_User,201,Created,Thread Group 1-1,text,true,,709,216,9,9,https://reqres.in/api/users,310,0,0
1684426691683,320,T01_Create_User,201,Created,Thread Group 1-2,text,true,,711,216,9,9,https://reqres.in/api/users,320,0,0
1684426691700,323,T01_Create_User,201,Created,Thread Group 1-7,text,true,,711,216,9,9,https://reqres.in/api/users,323,0,0
1684426691691,319,T01_Create_User,201,Created,Thread Group 1-5,text,true,,709,216,9,9,https://reqres.in/api/users,319,0,0
1684426692342,491,T01_Create_User,201,Created,Thread Group 1-10,text,true,,710,216,10,10,https://reqres.in/api/users,491,0,165
1684426691686,311,T01_Create_User,201,Created,Thread Group 1-6,text,true,,715,216,9,9,https://reqres.in/api/users,310,0,0
1684426691669,312,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,9,9,https://reqres.in/api/users,312,0,0
1684426691347,491,T01_Create_User,201,Created,Thread Group 1-9,text,true,,707,216,9,9,https://reqres.in/api/users,491,0,167
1684426692918,320,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,707,226,10,10,https://reqres.in/api/users/892,320,0,0
1684426692921,320,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,693,226,10,10,https://reqres.in/api/users/356,320,0,0
1684426692919,325,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,693,226,10,10,https://reqres.in/api/users/991,325,0,0
1684426692918,328,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,695,226,10,10,https://reqres.in/api/users/293,328,0,0
1684426692918,331,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,693,226,10,10,https://reqres.in/api/users/245,331,0,0
1684426692918,331,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,697,226,10,10,https://reqres.in/api/users/535,331,0,0
1684426692918,331,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,691,226,10,10,https://reqres.in/api/users/716,331,0,0
1684426692936,313,T02_Update_Request,200,OK,Thread Group 1-9,text,true,,693,226,10,10,https://reqres.in/api/users/220,313,0,0
1684426692918,337,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,689,226,10,10,https://reqres.in/api/users/516,337,0,0
1684426692919,338,T02_Update_Request,200,OK,Thread Group 1-10,text,true,,697,225,10,10,https://reqres.in/api/users/92,338,0,0
1684426693255,323,T01_Create_User,201,Created,Thread Group 1-5,text,true,,714,216,10,10,https://reqres.in/api/users,323,0,0
1684426693242,325,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,10,10,https://reqres.in/api/users,325,0,0
1684426693250,317,T01_Create_User,201,Created,Thread Group 1-4,text,true,,715,216,10,10,https://reqres.in/api/users,317,0,0
1684426693250,317,T01_Create_User,201,Created,Thread Group 1-8,text,true,,723,216,10,10,https://reqres.in/api/users,317,0,0
1684426693246,321,T01_Create_User,201,Created,Thread Group 1-1,text,true,,715,216,10,10,https://reqres.in/api/users,321,0,0
1684426693257,318,T01_Create_User,201,Created,Thread Group 1-10,text,true,,712,216,10,10,https://reqres.in/api/users,318,0,0
1684426693250,321,T01_Create_User,201,Created,Thread Group 1-2,text,true,,713,216,10,10,https://reqres.in/api/users,321,0,0
1684426693245,320,T01_Create_User,201,Created,Thread Group 1-6,text,true,,713,216,10,10,https://reqres.in/api/users,320,0,0
1684426693250,328,T01_Create_User,201,Created,Thread Group 1-9,text,true,,713,216,10,10,https://reqres.in/api/users,328,0,0
1684426693239,311,T01_Create_User,201,Created,Thread Group 1-7,text,true,,718,216,10,10,https://reqres.in/api/users,311,0,0
1684426694111,320,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,699,226,10,10,https://reqres.in/api/users/793,320,0,0
1684426694111,321,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,689,226,10,10,https://reqres.in/api/users/385,321,0,0
1684426694113,325,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,701,226,10,10,https://reqres.in/api/users/848,324,0,0
1684426694113,341,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,699,226,10,10,https://reqres.in/api/users/646,341,0,0
1684426694115,339,T02_Update_Request,200,OK,Thread Group 1-9,text,true,,697,226,10,10,https://reqres.in/api/users/227,339,0,0
1684426694112,342,T02_Update_Request,200,OK,Thread Group 1-10,text,true,,695,225,10,10,https://reqres.in/api/users/51,342,0,0
1684426694111,343,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,695,225,10,10,https://reqres.in/api/users/24,343,0,0
1684426694111,343,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,699,226,10,10,https://reqres.in/api/users/848,343,0,0
1684426694111,343,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,699,226,10,10,https://reqres.in/api/users/896,343,0,0
1684426694139,351,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,699,225,10,10,https://reqres.in/api/users/78,351,0,0
1684426694491,326,T01_Create_User,201,Created,Thread Group 1-7,text,true,,715,216,10,10,https://reqres.in/api/users,326,0,0
1684426694455,362,T01_Create_User,201,Created,Thread Group 1-10,text,true,,707,216,10,10,https://reqres.in/api/users,362,0,0
1684426694438,379,T01_Create_User,201,Created,Thread Group 1-6,text,true,,717,216,10,10,https://reqres.in/api/users,379,0,0
1684426694455,362,T01_Create_User,201,Created,Thread Group 1-2,text,true,,715,216,10,10,https://reqres.in/api/users,362,0,0
1684426694455,362,T01_Create_User,201,Created,Thread Group 1-9,text,true,,707,216,10,10,https://reqres.in/api/users,362,0,0
1684426694455,361,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,10,10,https://reqres.in/api/users,361,0,0
1684426694455,362,T01_Create_User,201,Created,Thread Group 1-8,text,true,,709,216,10,10,https://reqres.in/api/users,362,0,0
1684426694433,383,T01_Create_User,201,Created,Thread Group 1-1,text,true,,711,216,10,10,https://reqres.in/api/users,383,0,0
1684426694432,385,T01_Create_User,201,Created,Thread Group 1-4,text,true,,711,216,10,10,https://reqres.in/api/users,385,0,0
1684426694455,362,T01_Create_User,201,Created,Thread Group 1-5,text,true,,715,216,10,10,https://reqres.in/api/users,362,0,0
1684426694829,315,T02_Update_Request,200,OK,Thread Group 1-9,text,true,,691,226,10,10,https://reqres.in/api/users/938,315,0,0
1684426694826,322,T02_Update_Request,200,OK,Thread Group 1-10,text,true,,699,226,10,10,https://reqres.in/api/users/232,321,0,0
1684426694826,322,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,691,226,10,10,https://reqres.in/api/users/102,322,0,0
1684426694826,324,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,701,226,10,10,https://reqres.in/api/users/725,324,0,0
1684426694990,313,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,691,226,10,10,https://reqres.in/api/users/829,313,0,0
1684426694990,318,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,689,226,10,10,https://reqres.in/api/users/269,318,0,0
1684426694990,318,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,697,226,10,10,https://reqres.in/api/users/716,318,0,0
1684426694990,325,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,693,226,10,10,https://reqres.in/api/users/359,325,0,0
1684426694990,374,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,695,226,10,10,https://reqres.in/api/users/746,374,0,0
1684426694826,622,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,695,226,10,10,https://reqres.in/api/users/551,622,0,0
1684426695449,326,T01_Create_User,201,Created,Thread Group 1-6,text,true,,711,216,10,10,https://reqres.in/api/users,326,0,0
1684426695151,324,T01_Create_User,201,Created,Thread Group 1-2,text,true,,713,216,10,10,https://reqres.in/api/users,324,0,0
1684426695365,329,T01_Create_User,201,Created,Thread Group 1-1,text,true,,708,216,10,10,https://reqres.in/api/users,329,0,0
1684426695309,316,T01_Create_User,201,Created,Thread Group 1-5,text,true,,711,216,10,10,https://reqres.in/api/users,316,0,0
1684426695304,323,T01_Create_User,201,Created,Thread Group 1-3,text,true,,715,216,10,10,https://reqres.in/api/users,323,0,0
1684426695318,322,T01_Create_User,201,Created,Thread Group 1-8,text,true,,709,216,10,10,https://reqres.in/api/users,322,0,0
1684426695309,321,T01_Create_User,201,Created,Thread Group 1-4,text,true,,715,216,10,10,https://reqres.in/api/users,321,0,0
1684426695149,318,T01_Create_User,201,Created,Thread Group 1-7,text,true,,709,216,10,10,https://reqres.in/api/users,318,0,0
1684426695145,322,T01_Create_User,201,Created,Thread Group 1-9,text,true,,719,216,10,10,https://reqres.in/api/users,322,0,0
1684426695148,321,T01_Create_User,201,Created,Thread Group 1-10,text,true,,709,216,10,10,https://reqres.in/api/users,321,0,0
1684426696196,337,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,701,226,10,10,https://reqres.in/api/users/403,337,0,0
1684426696196,337,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,693,226,10,10,https://reqres.in/api/users/189,337,0,0
1684426696194,339,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,701,225,10,10,https://reqres.in/api/users/67,339,0,0
1684426696194,339,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,695,226,10,10,https://reqres.in/api/users/988,339,0,0
1684426696196,337,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,695,226,10,10,https://reqres.in/api/users/876,337,0,0
1684426696194,340,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,701,226,10,10,https://reqres.in/api/users/739,340,0,0
1684426696211,323,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,693,226,10,10,https://reqres.in/api/users/237,323,0,0
1684426696211,323,T02_Update_Request,200,OK,Thread Group 1-9,text,true,,701,226,10,10,https://reqres.in/api/users/499,323,0,0
1684426696194,339,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,695,226,10,10,https://reqres.in/api/users/864,339,0,0
1684426696211,325,T02_Update_Request,200,OK,Thread Group 1-10,text,true,,689,226,10,10,https://reqres.in/api/users/489,325,0,0
1684426696534,342,T01_Create_User,201,Created,Thread Group 1-8,text,true,,711,216,10,10,https://reqres.in/api/users,342,0,0
1684426696534,342,T01_Create_User,201,Created,Thread Group 1-1,text,true,,717,216,10,10,https://reqres.in/api/users,342,0,0
1684426696537,339,T01_Create_User,201,Created,Thread Group 1-10,text,true,,713,216,10,10,https://reqres.in/api/users,339,0,0
1684426696535,341,T01_Create_User,201,Created,Thread Group 1-7,text,true,,715,216,10,10,https://reqres.in/api/users,341,0,0
1684426696534,331,T01_Create_User,201,Created,Thread Group 1-3,text,true,,711,216,10,10,https://reqres.in/api/users,330,0,0
1684426696534,331,T01_Create_User,201,Created,Thread Group 1-6,text,true,,711,216,10,10,https://reqres.in/api/users,330,0,0
1684426696534,331,T01_Create_User,201,Created,Thread Group 1-2,text,true,,713,216,10,10,https://reqres.in/api/users,330,0,0
1684426696535,331,T01_Create_User,201,Created,Thread Group 1-4,text,true,,717,216,10,10,https://reqres.in/api/users,331,0,0
1684426696535,330,T01_Create_User,201,Created,Thread Group 1-9,text,true,,715,216,10,10,https://reqres.in/api/users,329,0,0
1684426696535,330,T01_Create_User,201,Created,Thread Group 1-5,text,true,,713,216,10,10,https://reqres.in/api/users,329,0,0
1684426697010,335,T02_Update_Request,200,OK,Thread Group 1-1,text,true,,705,226,10,10,https://reqres.in/api/users/961,335,0,0
1684426697011,334,T02_Update_Request,200,OK,Thread Group 1-7,text,true,,697,226,10,10,https://reqres.in/api/users/452,334,0,0
1684426697010,335,T02_Update_Request,200,OK,Thread Group 1-10,text,true,,697,226,10,10,https://reqres.in/api/users/115,335,0,0
1684426697010,335,T02_Update_Request,200,OK,Thread Group 1-8,text,true,,693,226,10,10,https://reqres.in/api/users/638,335,0,0
1684426697043,316,T02_Update_Request,200,OK,Thread Group 1-4,text,true,,697,226,10,10,https://reqres.in/api/users/105,316,0,0
1684426697043,320,T02_Update_Request,200,OK,Thread Group 1-5,text,true,,697,226,10,10,https://reqres.in/api/users/295,320,0,0
1684426697043,337,T02_Update_Request,200,OK,Thread Group 1-2,text,true,,703,226,10,10,https://reqres.in/api/users/311,337,0,0
1684426697042,338,T02_Update_Request,200,OK,Thread Group 1-3,text,true,,693,226,10,10,https://reqres.in/api/users/454,338,0,0
1684426697043,337,T02_Update_Request,200,OK,Thread Group 1-9,text,true,,695,226,10,10,https://reqres.in/api/users/512,337,0,0
1684426697044,337,T02_Update_Request,200,OK,Thread Group 1-6,text,true,,699,226,10,10,https://reqres.in/api/users/453,337,0,0
1684426697360,327,T01_Create_User,201,Created,Thread Group 1-4,text,true,,717,216,10,10,https://reqres.in/api/users,327,0,0
